REGION;DEPARTEMENT;CODE_INSEE;COMMUNE;NB_REDEVABLES;PAT_MOYEN;IMPOTS_MOYEN
ILE-DE-FRANCE;PARIS;75113;VILLEDEPARIS;936;2156244;8602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;PYRENEES-ORIENTALES;66136;PERPIGNAN;133;2096482;8602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92062;PUTEAUX;121;2115114;8564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13028;LACIOTAT;96;2079346;8536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRAND-EST;MOSELLE;57463;METZ;131;2142112;8509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75111;VILLEDEPARIS;1064;2207679;8508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;HAUTE-SAVOIE;74281;THONON-LES-BAINS;88;2112336;8487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORMANDIE;SEINE-MARITIME;76540;ROUEN;158;2102109;8472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13103;SALONDEPROVENCE;56;2016610;8472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33192;GRADIGNAN;69;2137297;8463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33449;SAINT-MEDARD-EN-JALLES;52;2105352;8445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;YVELINES;78646;VERSAILLES;1180;2234389;8417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75110;VILLEDEPARIS;530;2166497;8407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94058;LEPERREUXSURMARNE;176;2164142;8402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33522;TALENCE;83;2080981;8386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94052;NOGENTSURMARNE;312;2801745;8373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;HERAULT;34003;AGDE;57;2121132;8349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRAND-EST;MARNE;51454;REIMS;243;2145815;8335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92050;NANTERRE;93;2105610;8334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAYSDELALOIRE;SARTHE;72181;LEMANS;155;2120569;8326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64024;ANGLET;190;2057209;8322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83061;FREJUS;142;2073239;8252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64102;BAYONNE;114;2071024;8246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;HERAULT;34172;MONTPELLIER;440;2107945;8238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;YVELINES;78551;SAINT-GERMAIN-EN-LAYE;514;2196506;8199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94081;VITRYSURSEINE;56;2060675;8164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75120;VILLEDEPARIS;469;2092449;8136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94018;CHARENTONLEPONT;199;2127499;8110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92024;CLICHY;52;2081637;8105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;RHONE;69244;TASSIN-LA-DEMI-LUNE;110;2124329;8085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92063;RUEILMALMAISON;646;2145530;8067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94038;L'HAYLESROSES;56;2032772;8003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;RHONE;69204;SAINT-GENIS-LAVAL;63;2086475;7987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92035;LAGARENNECOLOMBES;143;2077514;7931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94046;MAISONSALFORT;110;2081845;7917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94080;VINCENNES;429;2120055;7908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06155;VALLAURIS;168;2065740;7908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;CHARENTE-MARITIME;17300;LAROCHELLE;220;2072775;7873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;GARD;30189;NIMES;209;2004702;7771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44215;VERTOU;52;2028753;7761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;YVELINES;78517;RAMBOUILLET;84;2043989;7759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRE-VALDELOIRE;INDRE-ET-LOIRE;37261;TOURS;176;2068887;7743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83129;SIX-FOURS-LES-PLAGES;108;2063007;7736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13005;AUBAGNE;80;2263026;7726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06027;CAGNESSURMER;153;2004050;7723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LES-HAUTS-DE-FRANCE;NORD;59183;DUNKERQUE;53;2027053;7673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LES-HAUTS-DE-FRANCE;NORD;59009;VILLENEUVED'ASCQ;103;2088373;7670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83069;HYERES;218;2080389;7623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;YVELINES;78146;CHATOU;232;2086994;7527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92048;MEUDON;360;2104584;7519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92075;VANVES;149;2052514;7509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83126;LASEYNESURMER;59;1924148;7498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;HAUTE-SAVOIE;74010;ANNECY;476;1986205;7492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;YVELINES;78126;LACELLE-SAINT-CLOUD;189;2106718;7394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92072;SEVRES;252;2039924;7388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;SEINE-SAINT-DENIS;93005;AULNAYSOUSBOIS;51;2038816;7385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94028;CRETEIL;77;2003732;7380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92026;COURBEVOIE;349;2027190;7359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;AUDE;11262;NARBONNE;52;1966821;7355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92060;LEPLESSISROBINSON;61;2099971;7346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92025;COLOMBES;182;2025123;7339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;RHONE;69029;BRON;64;2012265;7328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;ESSONNE;91272;GIFSURYVETTE;98;2025798;7314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92032;FONTENAYAUXROSES;74;1989128;7290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;HERAULT;34301;SETE;95;1988436;7271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAUCLUSE;84007;AVIGNON;94;2068354;7206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRETAGNE;MORBIHAN;56260;VANNES;145;1977304;7194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92040;ISSYLESMOULINEAUX;348;2027966;7189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LES-HAUTS-DE-FRANCE;NORD;59163;CROIX;85;2168735;7149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;YVELINES;78358;MAISONS-LAFFITTE;231;2038385;7143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;RHONE;69266;VILLEURBANNE;73;1972216;7135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;SAVOIE;73065;CHAMBERY;110;1994945;7131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;VIENNE;86194;POITIERS;94;1969541;7114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92073;SURESNES;246;2030228;7091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOURGOGNE-FRANCHE-COMTE;DOUBS;25056;BESANCON;97;1970040;7082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92023;CLAMART;251;2007314;7012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;SAVOIE;73008;AIXLESBAINS;68;1937107;7006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94071;SUCYENBRIE;60;1954347;6987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRAND-EST;MOSELLE;57672;THIONVILLE;63;1935286;6985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92002;ANTONY;241;1960008;6960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;SEINE-SAINT-DENIS;93048;MONTREUILSOUSBOIS;87;2009584;6921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;TARN-ET-GARONNE;82121;MONTAUBAN;70;1940250;6901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAYSDELALOIRE;MAINE-ET-LOIRE;49007;ANGERS;160;1926256;6715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;PUY-DE-DOME;63113;CLERMONT-FERRAND;107;1936636;6514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;TARN;81004;ALBI;65;1906581;6477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33318;PESSAC;109;1935728;6363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;YVELINES;78158;LECHESNAY-ROCQUENCOURT;271;1957630;6340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64445;PAU;100;1868959;6301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92009;BOIS-COLOMBES;123;1929661;6296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13004;ARLES;68;1869322;6264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94016;CACHAN;51;1901747;6220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92022;CHAVILLE;108;1859030;6170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;LOIRE;42218;SAINTETIENNE;83;1895126;6012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06083;MENTON;90;1832887;5801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44114;ORVAULT;51;1880747;5680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
